"","COUNTY","par_1","par_2"
"1580","Big Horn County, Montana",0.839325843274509,0.586887029232283
"1581","Beaverhead County, Montana",0.642142165355819,0.455755050547101
"1582","Roosevelt County, Montana",0.805014336183353,0.49908256485934
"1583","Flathead County, Montana",0.53317584265942,0.425413936849274
"1584","Dawson County, Montana",0.632508058905539,0.531656612737404
"1585","Musselshell County, Montana",0.762882329968327,0.483048523092381
"1586","Wheatland County, Montana",0.607923768608906,0.433908929131165
"1587","Pondera County, Montana",0.659233234648327,0.508372375437721
"1588","Park County, Montana",0.547502483433536,0.444514213564936
"1589","Blaine County, Montana",0.681092405141958,0.540288193626193
"1590","Custer County, Montana",0.537457420166177,0.405842657046775
"1591","Fallon County, Montana",0.494224562252105,0.38503660064666
"1592","Carbon County, Montana",0.577999570296756,0.443467002942097
"1593","Broadwater County, Montana",0.577283426030806,0.512483926687314
"1594","Sheridan County, Montana",0.680049779696908,0.471646913546336
"1595","Hill County, Montana",0.725611478914488,0.549587401545858
"1596","Jefferson County, Montana",0.608107318050738,0.529126051609959
"1597","Gallatin County, Montana",0.533045586552103,0.404213716012273
"1598","Liberty County, Montana",0.676120483416156,0.520052698685065
"1599","Madison County, Montana",0.434220098828358,0.381177564558078
"1600","Stillwater County, Montana",0.654904923484544,0.545992624258347
"1601","Richland County, Montana",0.545292830479223,0.425886567052044
"1602","Cascade County, Montana",0.608247158445904,0.464050216914519
"1603","Lincoln County, Montana",0.69013727510485,0.480827914692352
"1604","Deer Lodge County, Montana",0.752309840556248,0.533907207927035
"1605","Lewis and Clark County, Montana",0.560160033450409,0.518854412976777
"1606","Granite County, Montana",0.474972736917963,0.412253125842392
"1607","Rosebud County, Montana",0.82225138567126,0.58862196121197
"1608","Lake County, Montana",0.720340239296338,0.462680600819862
"1609","Fergus County, Montana",0.560315954790352,0.482971503597563
"1610","Judith Basin County, Montana",0.556223489909773,0.448930385161045
"1611","Sweet Grass County, Montana",0.648060274826412,0.453286522214873
"1612","Yellowstone County, Montana",0.53756730328986,0.417829165112629
"1613","Valley County, Montana",0.712783631496449,0.500770653778283
"1614","Mineral County, Montana",0.610699421454254,0.526698064774144
"1615","Chouteau County, Montana",0.705909235241827,0.473833337078185
"1616","Powell County, Montana",0.573942357454771,0.494211877363351
"1617","New Hanover County, North Carolina",0.663214589408791,0.405921136825418
"1618","Swain County, North Carolina",0.835146733354727,0.60659102592401
"1619","Chatham County, North Carolina",0.671072554670344,0.425835002892827
"1620","Person County, North Carolina",0.750963003216901,0.545677187350775
"1621","Hoke County, North Carolina",0.840854129015153,0.627837620980752
"1622","Harnett County, North Carolina",0.667936585173044,0.526127114598841
"1623","Ashe County, North Carolina",0.655599656974681,0.455752191076307
"1624","Bladen County, North Carolina",0.89594786828277,0.478525649927738
"1625","Edgecombe County, North Carolina",0.642350480028534,0.446231030089915
"1626","Buncombe County, North Carolina",0.565303891385071,0.396338257449347
"1627","Caldwell County, North Carolina",0.603358758146208,0.428366130008967
"1628","Duplin County, North Carolina",0.689188542667925,0.466719634551359
"1629","Scotland County, North Carolina",0.878763375026879,0.497546534911029
"1630","Hertford County, North Carolina",0.871194973427113,0.47367957031037
"1631","Pender County, North Carolina",0.800505781911597,0.531561829337312
"1632","Jones County, North Carolina",0.702150467672845,0.475250860943289
"1633","Stokes County, North Carolina",0.747701787534446,0.5612823447289
"1634","Durham County, North Carolina",0.71272949257509,0.464453100765459
"1635","Robeson County, North Carolina",0.834876354599257,0.497276163219867
"1636","Davidson County, North Carolina",0.626221053444103,0.50530889273582
"1637","Burke County, North Carolina",0.627786700861123,0.491467253467491
"1638","Greene County, North Carolina",0.711037899681056,0.542855257533438
"1639","Sampson County, North Carolina",0.666285784905679,0.484024915619721
"1640","Martin County, North Carolina",0.700440652955947,0.53755888981665
"1641","Catawba County, North Carolina",0.552870043348563,0.419074794673091
"1642","Pasquotank County, North Carolina",0.787255498531385,0.544419910622056
"1643","Caswell County, North Carolina",0.703013462346179,0.53683138680984
"1644","Rutherford County, North Carolina",0.614759323903872,0.462534600152973
"1645","Northampton County, North Carolina",0.862941432873028,0.511980753564861
"1646","Madison County, North Carolina",0.750952129915213,0.503927304028733
"1647","Randolph County, North Carolina",0.565733349348698,0.483728206985516
"1648","Wake County, North Carolina",0.613634557245116,0.457646888713051
"1649","Transylvania County, North Carolina",0.524309279212418,0.455276493322699
"1650","Henderson County, North Carolina",0.596521819924619,0.471690421690549
"1651","Yancey County, North Carolina",0.637587117988894,0.462490340206767
"1652","Cleveland County, North Carolina",0.728485662524676,0.50002942173075
"1653","Mecklenburg County, North Carolina",0.609877581547843,0.364714242347865
"1654","Johnston County, North Carolina",0.671061434418099,0.559887907439659
"1655","Clay County, North Carolina",0.650163240264608,0.47627247528237
"1656","Hyde County, North Carolina",0.452793525434647,0.40744779148688
"1657","Brunswick County, North Carolina",0.670884244621841,0.502582360585066
"1658","Alamance County, North Carolina",0.682493356306801,0.478812122036564
"1659","Pamlico County, North Carolina",0.591218286142922,0.459377913837177
"1660","Nash County, North Carolina",0.669929515671764,0.460230172719063
"1661","Surry County, North Carolina",0.637143287172038,0.435278134487891
"1662","Onslow County, North Carolina",0.588514842802079,0.553330321981131
"1663","Davie County, North Carolina",0.577184516113939,0.411988528920173
"1664","Stanly County, North Carolina",0.642917785075781,0.492455790361681
"1665","Wayne County, North Carolina",0.6471508192439,0.460934652196782
"1666","Vance County, North Carolina",0.638116620625835,0.432106898800744
"1667","Lincoln County, North Carolina",0.627929201049673,0.454073824020089
"1668","Wilkes County, North Carolina",0.667424963860454,0.42588760708041
"1669","Richmond County, North Carolina",0.823075884391302,0.51050704254112
"1670","Forsyth County, North Carolina",0.63466778665824,0.384825135630513
"1671","Rockingham County, North Carolina",0.701778929661983,0.515642273300208
"1672","Cabarrus County, North Carolina",0.594642979786589,0.483421832636151
"1673","Polk County, North Carolina",0.562140821048236,0.403431295541536
"1674","Macon County, North Carolina",0.53132821081724,0.37588289473
"1675","Gates County, North Carolina",0.665259372701747,0.58408020328608
"1676","Gaston County, North Carolina",0.647787825155911,0.453857835125472
"1677","Halifax County, North Carolina",0.836196093706089,0.465746635975805
"1678","Cumberland County, North Carolina",0.662380423196424,0.493742116427334
"1679","Wilson County, North Carolina",0.673212253394527,0.464615532057409
"1680","Pitt County, North Carolina",0.735890111996568,0.407586590022362
"1681","Alexander County, North Carolina",0.609717869765113,0.466204061613766
"1682","McDowell County, North Carolina",0.693560043667048,0.515683388507685
"1683","Washington County, North Carolina",0.858354700349012,0.513124954785441
"1684","Montgomery County, North Carolina",0.660521833242156,0.414828698771389
"1685","Avery County, North Carolina",0.655550282389647,0.459603466201277
"1686","Dare County, North Carolina",0.479160178492339,0.455561217698476
"1687","Lenoir County, North Carolina",0.561306154833362,0.37523508219459
"1688","Alleghany County, North Carolina",0.533935394758813,0.386019390526475
"1689","Chowan County, North Carolina",0.759911061105028,0.448663536791495
"1690","Jackson County, North Carolina",0.67809725471054,0.44484306363451
"1691","Graham County, North Carolina",0.754022019932158,0.498524793683637
"1692","Tyrrell County, North Carolina",0.62962669371681,0.515519311555454
"1693","Orange County, North Carolina",0.81788267325403,0.372856677332805
"1694","Perquimans County, North Carolina",0.673564890726934,0.514642244733214
"1695","Craven County, North Carolina",0.566455508887376,0.467880752059456
"1696","Columbus County, North Carolina",0.790645295781203,0.473365781652048
"1697","Guilford County, North Carolina",0.629152805913794,0.39459329440879
"1698","Granville County, North Carolina",0.685369497033186,0.55191853050135
"1699","Moore County, North Carolina",0.628542382688173,0.43630919323388
"1700","Warren County, North Carolina",0.741018496017352,0.488405646137832
"1701","Anson County, North Carolina",0.743199109125903,0.505954982127998
"1702","Watauga County, North Carolina",0.903055852488218,0.374693265599947
"1703","Franklin County, North Carolina",0.723375515771672,0.54539225040197
"1704","Iredell County, North Carolina",0.568563942767661,0.399982887131427
"1705","Camden County, North Carolina",0.658019246130691,0.606404623893707
"1706","Mitchell County, North Carolina",0.696610595582015,0.453390217034304
"1707","Carteret County, North Carolina",0.650671275739048,0.466719837555058
"1708","Beaufort County, North Carolina",0.713338415548293,0.481580204901418
"1709","Currituck County, North Carolina",0.58666344700435,0.572773953100854
"1710","Lee County, North Carolina",0.626381671388769,0.488441276618415
"1711","Bertie County, North Carolina",0.808098616481449,0.520073735684086
"1712","Union County, North Carolina",0.571451611360664,0.438043406586145
"1713","Haywood County, North Carolina",0.668621408582714,0.469519152755832
"1714","Cherokee County, North Carolina",0.684329622664586,0.487316594395665
"1715","Yadkin County, North Carolina",0.671537002870204,0.528073055046409
"1716","Rowan County, North Carolina",0.652979995717989,0.494980503740599
"1717","Adams County, North Dakota",0.617986754346719,0.539574793579457
"1718","Sioux County, North Dakota",0.991815662870725,0.575497228677796
"1719","Divide County, North Dakota",0.763052464652089,0.449837046052969
"1720","Bowman County, North Dakota",0.541701658312964,0.457277325287798
"1721","Dunn County, North Dakota",0.650202953515933,0.353064424539501
"1722","Morton County, North Dakota",0.482230623908692,0.459546356537496
"1723","Mercer County, North Dakota",0.647096067108173,0.610464480228639
"1724","Griggs County, North Dakota",0.581519120988542,0.481565970386397
"1725","Benson County, North Dakota",0.72404764329691,0.438651684336559
"1726","Cass County, North Dakota",0.516642589625217,0.361489604021134
"1727","Logan County, North Dakota",0.77481893185542,0.556735434299177
"1728","Williams County, North Dakota",0.441881545944475,0.35011272442452
"1729","Sargent County, North Dakota",0.562217525620798,0.519702721578001
"1730","Stutsman County, North Dakota",0.580074652527467,0.452153163788228
"1731","Burleigh County, North Dakota",0.507377832804801,0.427732137101989
"1732","Kidder County, North Dakota",0.529924284441475,0.483587257842909
"1733","Pierce County, North Dakota",0.698229807719044,0.513047194078126
"1734","McHenry County, North Dakota",0.762689245378241,0.582590465443115
"1735","Grant County, North Dakota",0.906909353909787,0.495311212112699
"1736","Barnes County, North Dakota",0.584686286586023,0.475463040629923
"1737","Mountrail County, North Dakota",0.70013204513023,0.351395924365681
"1738","Walsh County, North Dakota",0.585044033097402,0.464907495334754
"1739","Hettinger County, North Dakota",0.354273956320532,0.358147585069858
"1740","Dickey County, North Dakota",0.519552591695455,0.447463993338212
"1741","Renville County, North Dakota",0.516526776775659,0.472317388910897
"1742","Emmons County, North Dakota",0.599993634443847,0.446091834935502
"1743","Foster County, North Dakota",0.493661739065966,0.390548110888848
"1744","Pembina County, North Dakota",0.445077889530901,0.41518936056573
"1745","McLean County, North Dakota",0.647784268293484,0.556685388917513
"1746","Cavalier County, North Dakota",0.593751405136338,0.481778200530323
"1747","McIntosh County, North Dakota",0.799973473415186,0.523798293832338
"1748","Traill County, North Dakota",0.656039433408123,0.507433952023093
"1749","Burke County, North Dakota",0.854985787666806,0.597804465458469
"1750","Bottineau County, North Dakota",0.567022112856621,0.432494899546403
"1751","Rolette County, North Dakota",1.1668216370276,0.554771590234404
"1752","Wells County, North Dakota",0.587390670833724,0.479198070857611
"1753","Eddy County, North Dakota",0.608310106061064,0.469100283276682
"1754","Grand Forks County, North Dakota",0.67904660807682,0.416557396790804
"1755","Stark County, North Dakota",0.465539709733531,0.409055808339215
"1756","LaMoure County, North Dakota",0.685443026249414,0.471190164293307
"1757","Nelson County, North Dakota",0.615111840373329,0.478154238086197
"1758","Steele County, North Dakota",0.536946356890483,0.465642296677184
"1759","Ransom County, North Dakota",0.642017821403877,0.569786200111134
"1760","McKenzie County, North Dakota",0.526135814634772,0.313606878415459
"1761","Ramsey County, North Dakota",0.633450241232536,0.474310444595611
"1762","Towner County, North Dakota",0.729478462118869,0.551259741872815
"1763","Ward County, North Dakota",0.470048975425034,0.456467415851798
"1764","Richland County, North Dakota",0.577376654905146,0.484248294973166
"1765","Jefferson County, Nebraska",0.486690162317602,0.414054516779837
"1766","Saunders County, Nebraska",0.544310027604242,0.52707997739475
"1767","Garden County, Nebraska",0.673143798668041,0.510132184562299
"1768","Dixon County, Nebraska",0.579407628223342,0.584125483291854
"1769","Madison County, Nebraska",0.611295834074619,0.492192260906282
"1770","Harlan County, Nebraska",0.527876288566852,0.522356591788093
"1771","Sarpy County, Nebraska",0.560407045983146,0.612466659240428
"1772","Adams County, Nebraska",0.492860816027761,0.44095465679583
"1773","Seward County, Nebraska",0.511801496741841,0.480348637327449
"1774","Buffalo County, Nebraska",0.540083153188794,0.462911651772977
"1775","Otoe County, Nebraska",0.584049108801598,0.558522541942446
"1776","Holt County, Nebraska",0.534709685984624,0.460383512270046
"1777","Cheyenne County, Nebraska",0.423836609360333,0.42105386072754
"1778","Cuming County, Nebraska",0.593432365558551,0.512737353420104
"1779","Lancaster County, Nebraska",0.60338273782032,0.475408221645215
"1780","Cass County, Nebraska",0.568563216081917,0.566058220392065
"1781","Frontier County, Nebraska",0.618585270074834,0.571186292914218
"1782","York County, Nebraska",0.462803921919827,0.486950768164819
"1783","Deuel County, Nebraska",0.543358900543838,0.525888119027277
"1784","Lincoln County, Nebraska",0.655307105347152,0.531747365948518
"1785","Webster County, Nebraska",0.636190881712406,0.517233447744961
"1786","Perkins County, Nebraska",0.497453650260328,0.488761824012259
"1787","Chase County, Nebraska",0.441041794147325,0.458125635631088
"1788","Platte County, Nebraska",0.571393473528875,0.563833377453224
"1789","Kimball County, Nebraska",0.597318288668663,0.51391934036387
"1790","Pawnee County, Nebraska",0.638439723096402,0.352905490250065
"1791","Scotts Bluff County, Nebraska",0.59787678040095,0.510424720576398
"1792","Nemaha County, Nebraska",0.689479964855983,0.542445611379728
"1793","Dawes County, Nebraska",0.860999401035153,0.569188475730115
"1794","Dakota County, Nebraska",0.74206970982179,0.607737418984335
"1795","Colfax County, Nebraska",0.612372180461521,0.588042032533062
"1796","Keith County, Nebraska",0.477356395052531,0.446966311529356
"1797","Burt County, Nebraska",0.686754492856871,0.588554926673506
"1798","Furnas County, Nebraska",0.491707910949195,0.396188485111234
"1799","Hall County, Nebraska",0.462520520079634,0.444837757141836
"1800","Butler County, Nebraska",0.588962903823363,0.583588450272132
"1801","Garfield County, Nebraska",0.530410414353593,0.45923961358762
"1802","Pierce County, Nebraska",0.51072674264977,0.554715848567252
"1803","Nuckolls County, Nebraska",0.538464959585238,0.52098163752701
"1804","Red Willow County, Nebraska",0.608350884772671,0.50069677704824
"1805","Douglas County, Nebraska",0.599484834403013,0.4172755597464
"1806","Thurston County, Nebraska",0.758998174087745,0.516815399622872
"1807","Dawson County, Nebraska",0.552474085667829,0.5451911231129
"1808","Custer County, Nebraska",0.611911466608456,0.529294060429509
"1809","Richardson County, Nebraska",0.677066885461034,0.494805168131662
"1810","Boone County, Nebraska",0.64180365469067,0.504333132096659
"1811","Brown County, Nebraska",0.640564462499983,0.477020961835797
"1812","Gage County, Nebraska",0.656117985467908,0.567579951171227
"1813","Wayne County, Nebraska",0.687614264812883,0.554417405274499
"1814","Boyd County, Nebraska",0.720657418070771,0.597233539567136
"1815","Clay County, Nebraska",0.508972532501152,0.506902575128942
"1816","Hamilton County, Nebraska",0.495052193638729,0.490534896570653
"1817","Thayer County, Nebraska",0.504887747910826,0.411627492336376
"1818","Franklin County, Nebraska",0.559558498536894,0.479673012341314
"1819","Washington County, Nebraska",0.561490343568537,0.527363713933367
"1820","Cherry County, Nebraska",0.410273550687324,0.445213413613578
"1821","Stanton County, Nebraska",0.514041044569449,0.55056257156166
"1822","Antelope County, Nebraska",0.565183212902568,0.456709381279336
"1823","Box Butte County, Nebraska",0.683726983034534,0.596779955086173
"1824","Kearney County, Nebraska",0.471246969470552,0.452908829111358
"1825","Sheridan County, Nebraska",0.613290404732454,0.513382585099628
"1826","Howard County, Nebraska",0.656791557042093,0.585807977441996
"1827","Morrill County, Nebraska",0.459281542967386,0.469447493862355
"1828","Polk County, Nebraska",0.575767807850023,0.56004841743601
"1829","Dodge County, Nebraska",0.512896684465866,0.498194256189652
"1830","Valley County, Nebraska",0.66740787415728,0.513256735521729
"1831","Dundy County, Nebraska",0.442931927230409,0.40087677500645
"1832","Knox County, Nebraska",0.69803596837219,0.552715150468238
"1833","Greeley County, Nebraska",0.692910340876231,0.587891358633967
"1834","Phelps County, Nebraska",0.477854579955677,0.446949877151396
"1835","Johnson County, Nebraska",0.781136312722013,0.638707781964817
"1836","Saline County, Nebraska",0.685027622707763,0.61974413364911
"1837","Hitchcock County, Nebraska",0.651793886165204,0.551425964675169
"1838","Sherman County, Nebraska",0.564476618705431,0.514133009664741
"1839","Cedar County, Nebraska",0.571831302635391,0.499186026182821
"1840","Nance County, Nebraska",0.871983460782261,0.65296623733066
"1841","Fillmore County, Nebraska",0.536383177797316,0.490519635622052
"1842","Merrick County, Nebraska",0.508219311578078,0.517179690978347
"1843","Strafford County, New Hampshire",0.666381641982703,0.511909902905503
"1844","Merrimack County, New Hampshire",0.569013455521261,0.46812906145656
"1845","Grafton County, New Hampshire",0.490440666136649,0.331317347599373
"1846","Rockingham County, New Hampshire",0.493443161251785,0.447799036904821
"1847","Belknap County, New Hampshire",0.480417022432497,0.396892748808194
"1848","Coos County, New Hampshire",0.599163968934883,0.472253842152411
"1849","Carroll County, New Hampshire",0.329754059988502,0.283111423141392
"1850","Cheshire County, New Hampshire",0.55504790274098,0.436349465349988
"1851","Hillsborough County, New Hampshire",0.582615519555187,0.458950989850705
"1852","Sullivan County, New Hampshire",0.507859400855931,0.438113802329437
"1853","Monmouth County, New Jersey",0.597133801733455,0.365883035484545
"1854","Salem County, New Jersey",0.684326586977186,0.503595432634932
"1855","Camden County, New Jersey",0.667910936851929,0.446325036261307
"1856","Middlesex County, New Jersey",0.636866451516235,0.475640500289508
"1857","Mercer County, New Jersey",0.643089768911733,0.336025396883843
"1858","Passaic County, New Jersey",0.813360318192179,0.473830369508187
"1859","Sussex County, New Jersey",0.515270654647483,0.477204615791488
"1860","Union County, New Jersey",0.619472437993898,0.340192610418852
"1861","Hunterdon County, New Jersey",0.528670126361159,0.38912583515883
"1862","Warren County, New Jersey",0.617062127541694,0.517391606035169
"1863","Cumberland County, New Jersey",0.724983305377787,0.516927425338997
"1864","Burlington County, New Jersey",0.556482649417324,0.455902956273923
"1865","Essex County, New Jersey",0.719804573397337,0.253458313381399
"1866","Morris County, New Jersey",0.473540047450482,0.332335605960238
"1867","Somerset County, New Jersey",0.47972527375483,0.333005825250543
"1868","Bergen County, New Jersey",0.57238765753849,0.319990736564285
"1869","Hudson County, New Jersey",0.767474709634875,0.401489048850266
"1870","Atlantic County, New Jersey",0.69256453329203,0.458400582365907
"1871","Ocean County, New Jersey",0.617677312522604,0.463272471378981
"1872","Gloucester County, New Jersey",0.629432768095764,0.526783865613139
"1873","Cape May County, New Jersey",0.595234627707907,0.419036991087512
"1874","Lea County, New Mexico",0.56829060510551,0.430822858301094
"1875","Sandoval County, New Mexico",0.67791253113686,0.522075034409902
"1876","Guadalupe County, New Mexico",0.660053234331996,0.540372460227404
"1877","Lincoln County, New Mexico",0.623941416515845,0.371867537764976
"1878","Curry County, New Mexico",0.751930296485501,0.50812921047901
"1879","Santa Fe County, New Mexico",0.552805533906993,0.324523257073759
"1880","Union County, New Mexico",0.596490006777838,0.451274962133446
"1881","Valencia County, New Mexico",0.782754770467002,0.544702823978378
"1882","Hidalgo County, New Mexico",0.813417993510732,0.576423719220829
"1883","Otero County, New Mexico",0.663376119799949,0.490098031915867
"1884","Quay County, New Mexico",0.61602744678641,0.462471049471721
"1885","Eddy County, New Mexico",0.503440303963359,0.386679408442703
"1886","Roosevelt County, New Mexico",0.84485360439205,0.550411161233389
"1887","McKinley County, New Mexico",1.11313864397702,0.558403343697666
"1888","Bernalillo County, New Mexico",0.742349309902615,0.454871321535144
"1889","San Miguel County, New Mexico",0.893510034019219,0.428032366339692
"1890","Sierra County, New Mexico",0.705139741536166,0.49328426067999
"1891","Luna County, New Mexico",0.811968005433688,0.517068674943473
"1892","Los Alamos County, New Mexico",0.705309143787829,0.618120149248279
"1893","Cibola County, New Mexico",0.770588624322706,0.546717233592542
"1894","Socorro County, New Mexico",0.9002231472677,0.533662240569521
"1895","Rio Arriba County, New Mexico",0.887122341740286,0.506337063249319
"1896","Catron County, New Mexico",0.581221706716959,0.475449460034265
"1897","San Juan County, New Mexico",0.761037257302899,0.502492641711469
"1898","Chaves County, New Mexico",0.616639505365705,0.396657327128841
"1899","Taos County, New Mexico",0.754168825557701,0.41376128508314
"1900","Torrance County, New Mexico",0.931727826608477,0.501474713588357
"1901","Grant County, New Mexico",0.753804742959077,0.487651229156029
"1902","Mora County, New Mexico",0.765829694534859,0.543061947121327
"1903","Colfax County, New Mexico",0.801993473262844,0.46017601577275
"1904","Lincoln County, Nevada",0.548078546923071,0.494808808439516
"1905","Carson City, Nevada",0.564879024029328,0.412757467064475
"1906","Eureka County, Nevada",0.83252206661352,0.568402467935951
"1907","Churchill County, Nevada",0.700672731543782,0.508166994148857
"1908","Elko County, Nevada",0.523842729276592,0.508554431157644
"1909","Lyon County, Nevada",0.577159918671887,0.533660101157633
"1910","Mineral County, Nevada",0.712210761839064,0.496092592904291
"1911","Pershing County, Nevada",0.657941241275202,0.502201253763929
"1912","Washoe County, Nevada",0.486686247176437,0.302892545972506
"1913","Storey County, Nevada",0.449977659335925,0.518544611663503
"1914","White Pine County, Nevada",0.640512477917083,0.530085087794278
"1915","Clark County, Nevada",0.389277065071532,0.280889977085139
"1916","Douglas County, Nevada",0.351972241985105,0.254112042445632
"1917","Nye County, Nevada",0.58990258588393,0.46618427353922
"1918","Lander County, Nevada",0.456253705457429,0.50495015137493
"1919","Humboldt County, Nevada",0.619280626891541,0.526638607484001
"1920","Wayne County, New York",0.597636931112341,0.534361748558394
"1921","Rockland County, New York",0.64278777367531,0.409967818218518
"1922","Onondaga County, New York",0.656049184975801,0.413261314115289
"1923","Queens County, New York",0.723193341193175,0.491477019111914
"1924","Dutchess County, New York",0.583415166254253,0.432136773704702
"1925","Albany County, New York",0.573909978038486,0.37662020410198
"1926","Lewis County, New York",0.644196931594555,0.533986731556893
"1927","Richmond County, New York",0.75395475971525,0.493590443676483
"1928","Montgomery County, New York",0.734531697541603,0.504373220004026
"1929","Suffolk County, New York",0.511642466731437,0.38897146625331
"1930","Seneca County, New York",0.630243359070687,0.490549952409897
"1931","Oswego County, New York",0.703256291889402,0.533319578698766
"1932","Allegany County, New York",0.413289533372139,0.469211958879821
"1933","Herkimer County, New York",0.590751961749823,0.455959975630762
"1934","Greene County, New York",0.637860602135445,0.496668284269631
"1935","Columbia County, New York",0.469846003622073,0.339423237544222
"1936","Erie County, New York",0.633122079127998,0.394474649931491
"1937","St Lawrence County, New York",0.683097564661807,0.480074065774199
"1938","New York County, New York",0.760828812304746,0.133551422471804
"1939","Oneida County, New York",0.668071271374605,0.456390336414693
"1940","Bronx County, New York",0.972112034946658,0.5001248802826
"1941","Genesee County, New York",0.597639689136194,0.498003801717083
"1942","Orange County, New York",0.662568450764848,0.469628340198947
"1943","Washington County, New York",0.599881553679461,0.524154015319079
"1944","Chautauqua County, New York",0.643436942298252,0.458534292204094
"1945","Hamilton County, New York",0.783766214538487,0.572034962293392
"1946","Livingston County, New York",0.640731353010014,0.513601077223537
"1947","Chemung County, New York",0.685231413817843,0.450211660123135
"1948","Steuben County, New York",0.565760042671794,0.405320904909202
"1949","Franklin County, New York",0.710816324925097,0.462637958291408
"1950","Chenango County, New York",0.659629732263341,0.511267558963814
"1951","Saratoga County, New York",0.322526489235094,0.308754059737378
"1952","Schenectady County, New York",0.62599120651772,0.464082127404846
"1953","Rensselaer County, New York",0.674170742370891,0.515917286177754
"1954","Broome County, New York",0.682207294399708,0.440486931704696
"1955","Tioga County, New York",0.648595867662802,0.509675248550773
"1956","Niagara County, New York",0.661992944229215,0.468774471952789
"1957","Kings County, New York",0.740810146429142,0.34645680826858
"1958","Clinton County, New York",0.681210659758325,0.491883266088788
"1959","Jefferson County, New York",0.565788890774075,0.468218562586185
"1960","Cortland County, New York",0.644224091987208,0.481968321026873
"1961","Schuyler County, New York",0.637476442364782,0.497366505907986
"1962","Westchester County, New York",0.604622697050966,0.226034310692356
"1963","Tompkins County, New York",0.771378918104622,0.404718319857416
"1964","Monroe County, New York",0.643134341284444,0.403788495057972
"1965","Cayuga County, New York",0.539803315534626,0.450335195900329
"1966","Schoharie County, New York",0.600095651829575,0.487755542486662
"1967","Madison County, New York",0.545844435214484,0.422346921755581
"1968","Orleans County, New York",0.688705930144065,0.550378757564371
"1969","Yates County, New York",0.611083484989999,0.462690162194103
"1970","Ulster County, New York",0.674866115362182,0.460310840809682
"1971","Nassau County, New York",0.480059696629618,0.32724850874671
"1972","Essex County, New York",0.499797144332414,0.408154851308198
"1973","Ontario County, New York",0.482429614268875,0.393207687247387
"1974","Putnam County, New York",0.536024069661287,0.448907131712746
"1975","Wyoming County, New York",0.552811018616912,0.527117239249695
"1976","Cattaraugus County, New York",0.606322355936682,0.467302786334643
"1977","Otsego County, New York",0.597299005861627,0.44411302909079
"1978","Fulton County, New York",0.660778493025253,0.494525488947013
"1979","Delaware County, New York",0.587874095252675,0.419804983675697
"1980","Warren County, New York",0.518289328397934,0.383732882311543
"1981","Sullivan County, New York",0.65427149797531,0.458699260691213
"1982","Athens County, Ohio",0.990876848359959,0.466898777683577
"1983","Darke County, Ohio",0.54578632611166,0.485878559771258
"1984","Brown County, Ohio",0.67062502216803,0.586609597898307
"1985","Ross County, Ohio",0.694602185275787,0.52486498953032
"1986","Scioto County, Ohio",0.85774232292679,0.469661873406546
"1987","Paulding County, Ohio",0.622552144213352,0.528063147797422
"1988","Tuscarawas County, Ohio",0.55086979652924,0.465663470408715
"1989","Logan County, Ohio",0.653487742582934,0.543917031620902
"1990","Cuyahoga County, Ohio",0.702091735789189,0.36752676957582
"1991","Butler County, Ohio",0.690047105075944,0.50496086133908
"1992","Noble County, Ohio",0.474466327225528,0.422647342400784
"1993","Crawford County, Ohio",0.632102771183425,0.534219113882506
"1994","Gallia County, Ohio",0.749658368971429,0.476133890104635
"1995","Wayne County, Ohio",0.509286520654835,0.459553922265964
"1996","Morgan County, Ohio",0.762564876357042,0.552193421979696
"1997","Muskingum County, Ohio",0.623405099529251,0.464734372385516
"1998","Monroe County, Ohio",0.41417388866709,0.307331253903332
"1999","Pickaway County, Ohio",0.60274237314063,0.566918242718741
"2000","Greene County, Ohio",0.719738091372981,0.484148693695931
"2001","Huron County, Ohio",0.570089826468466,0.525828215976106
"2002","Meigs County, Ohio",0.815110827770982,0.550092542054345
"2003","Portage County, Ohio",0.603455892063105,0.454102228017996
"2004","Clermont County, Ohio",0.639971012955728,0.503864788261483
"2005","Miami County, Ohio",0.580730706769294,0.499536670610733
"2006","Putnam County, Ohio",0.325794809919827,0.436955906580348
"2007","Seneca County, Ohio",0.641803748606607,0.553860857794089
"2008","Union County, Ohio",0.547681170900135,0.483260313459522
"2009","Marion County, Ohio",0.659000885378705,0.518747087816462
"2010","Harrison County, Ohio",0.527497629728386,0.432183512177717
"2011","Sandusky County, Ohio",0.652455910236231,0.547243338007817
"2012","Henry County, Ohio",0.507928139925021,0.534498169070966
"2013","Fairfield County, Ohio",0.649032998872067,0.526442240039038
"2014","Champaign County, Ohio",0.573645988366834,0.56678816126449
"2015","Perry County, Ohio",0.737024123795339,0.555091296677518
"2016","Belmont County, Ohio",0.526040130232288,0.384397234830112
"2017","Wyandot County, Ohio",0.536898774701739,0.495936315937859
"2018","Richland County, Ohio",0.600095266685029,0.47801748748104
"2019","Lucas County, Ohio",0.726746956655659,0.427534137322791
"2020","Erie County, Ohio",0.566901238826181,0.465341499180179
"2021","Medina County, Ohio",0.527896194452612,0.493903595309795
"2022","Ashtabula County, Ohio",0.711168174741558,0.541111334889485
"2023","Allen County, Ohio",0.623255851806805,0.448660135517358
"2024","Stark County, Ohio",0.603616194482556,0.450089028321054
"2025","Summit County, Ohio",0.624449371671828,0.410246748135568
