"","COUNTY","alpha","gamma","Gini"
"1657","Logan County, Ohio",0.653487742582934,0.456082968379098,0.452365347358732
"1658","Logan County, Oklahoma",0.675697596448735,0.504643675180175,0.486862758717426
"1659","Logan County, West Virginia",0.812686442740687,0.529281434259864,0.524371474236249
"1660","Long County, Georgia",0.669271629136301,0.418856074618349,0.43332606462823
"1661","Lonoke County, Arkansas",0.606123808182052,0.436987776929063,0.431776006968063
"1662","Lorain County, Ohio",0.622016288572662,0.524164002224431,0.490822866281384
"1663","Los Alamos County, New Mexico",0.705309143787829,0.381879850751721,0.419842774929162
"1664","Los Angeles County, California",0.589931125139641,0.688392344014083,0.615834042695196
"1665","Loudon County, Tennessee",0.581049845857435,0.527229432154087,0.485916406608096
"1666","Loudoun County, Virginia",0.498119230864137,0.454995030729461,0.421370490130375
"1667","Louisa County, Iowa",0.601920231758117,0.409653563755404,0.414710191806169
"1668","Louisa County, Virginia",0.57653692266957,0.469969751849987,0.446641313437834
"1669","Love County, Oklahoma",0.552144077921967,0.479522367033735,0.448204501625048
"1670","Lowndes County, Alabama",0.987569569455704,0.486579538279757,0.524035065551981
"1671","Lowndes County, Georgia",0.726338953864726,0.590885789399599,0.554156484997383
"1672","Lowndes County, Mississippi",0.724105823505878,0.568360176723412,0.53764512755488
"1673","Lubbock County, Texas",0.621781910062589,0.625455455343631,0.566126132315226
"1674","Lucas County, Iowa",0.645400015260139,0.45480754931114,0.450091930439935
"1675","Lucas County, Ohio",0.726746956655659,0.572465862677209,0.540935919189896
"1676","Luce County, Michigan",0.632461764709426,0.503937242989108,0.478995499176196
"1677","Lumpkin County, Georgia",0.652259200969301,0.581823402770735,0.536770110177323
"1678","Luna County, New Mexico",0.811968005433688,0.482931325056527,0.495648143587058
"1679","Lunenburg County, Virginia",0.61348952487046,0.506945247935752,0.477683073345645
"1680","Luzerne County, Pennsylvania",0.672053262601779,0.530113509556008,0.503173874464345
"1681","Lycoming County, Pennsylvania",0.60798261418816,0.518433991175421,0.484497690002307
"1682","Lyman County, South Dakota",0.479470353919375,0.558532902898208,0.491061418213133
"1683","Lynchburg city, Virginia",0.740207527654047,0.599781008321508,0.562608673078159
"1684","Lynn County, Texas",0.775044368824341,0.536493555635001,0.52346166870314
"1685","Lyon County, Iowa",0.576435782509752,0.458886007615313,0.43954672896541
"1686","Lyon County, Kansas",0.698826259673277,0.480559661499825,0.475497841249652
"1687","Lyon County, Kentucky",0.67982047287082,0.499669374185299,0.484338927385783
"1688","Lyon County, Minnesota",0.61484762913299,0.543841228744198,0.503343271013161
"1689","Lyon County, Nevada",0.577159918671887,0.466339898842367,0.444430922461427
"1690","Mackinac County, Michigan",0.504738388451416,0.589819478498475,0.51984692362379
"1691","Macomb County, Michigan",0.604429935516893,0.517327206921371,0.483125693400024
"1692","Macon County, Alabama",0.914618557821431,0.494043901215218,0.517822657753141
"1693","Macon County, Georgia",0.82947584323396,0.552436266229764,0.541847681627024
"1694","Macon County, Illinois",0.646500734631133,0.585670347703165,0.53877728059009
"1695","Macon County, Missouri",0.595572544354405,0.473496135748794,0.452504611653555
"1696","Macon County, North Carolina",0.53132821081724,0.62411710527,0.5519766743884
"1697","Macon County, Tennessee",0.706049118207217,0.45483598302164,0.461125775705465
"1698","Macoupin County, Illinois",0.633185989199513,0.464981399560226,0.45410901193767
"1699","Madera County, California",0.634516492675638,0.546127851846279,0.508172824248436
"1700","Madison County, Alabama",0.745206925053532,0.51225463992968,0.503143862839577
"1701","Madison County, Arkansas",0.656774463963549,0.497229377909787,0.478818751484502
"1702","Madison County, Florida",0.710759176982868,0.607795341861683,0.564594926330002
"1703","Madison County, Georgia",0.595031539692053,0.494565062082382,0.466142330524285
"1704","Madison County, Idaho",0.830173018579225,0.527715171070459,0.525941540352953
"1705","Madison County, Illinois",0.650972788270395,0.513454125217647,0.488488386832211
"1706","Madison County, Indiana",0.632657295946814,0.491329791381801,0.470769927231797
"1707","Madison County, Iowa",0.646964391186779,0.440092197166313,0.441499732148065
"1708","Madison County, Kentucky",0.791819531217997,0.494919238495098,0.499685303405244
"1709","Madison County, Mississippi",0.6427846055293,0.629395857864118,0.572198455076459
"1710","Madison County, Missouri",0.512333374250119,0.529409034349348,0.475250807418517
"1711","Madison County, Montana",0.434220098828358,0.618822435441922,0.532382790607382
"1712","Madison County, Nebraska",0.611295834074619,0.507807739093718,0.477876523631312
"1713","Madison County, New York",0.545844435214484,0.577653078244419,0.517021076528624
"1714","Madison County, North Carolina",0.750952129915213,0.496072695971267,0.493852388542879
"1715","Madison County, Ohio",0.448589825018585,0.561601947493335,0.487922237066846
"1716","Madison County, Tennessee",0.666250608157436,0.570949984501572,0.530898074522994
"1717","Madison County, Texas",0.606281497103214,0.553680655585522,0.508982951602371
"1718","Madison County, Virginia",0.641824968428415,0.500255157140969,0.478199499117102
"1719","Madison Parish, Louisiana",0.940525910560584,0.553289902717407,0.557412611473764
"1720","Magoffin County, Kentucky",0.909789519663057,0.50484886155762,0.52346960398359
"1721","Mahaska County, Iowa",0.579530681299912,0.514089599840026,0.47653253806812
"1722","Mahnomen County, Minnesota",0.805626890635071,0.473587993851481,0.489105485885388
"1723","Mahoning County, Ohio",0.642462115469053,0.571930247395467,0.527988059957127
"1724","Major County, Oklahoma",0.611685988738389,0.564645392760225,0.517836598075671
"1725","Malheur County, Oregon",0.765348969655421,0.520663835713768,0.511693823903126
"1726","Manassas city, Virginia",0.59400598497833,0.386283441836746,0.39966039076899
"1727","Manassas Park city, Virginia",0.562071799126864,0.338160000672738,0.366152183909945
"1728","Manatee County, Florida",0.52053299256952,0.660490042932361,0.581748719095204
"1729","Manistee County, Michigan",0.547321869280921,0.547085955499122,0.494315654712278
"1730","Manitowoc County, Wisconsin",0.490251352567667,0.530364034635382,0.471897369962777
"1731","Marathon County, Wisconsin",0.486865658698332,0.564018889069692,0.496583524566066
"1732","Marengo County, Alabama",0.993129429471287,0.536483023025713,0.553833328481803
"1733","Maricopa County, Arizona",0.586203916039224,0.615678704238722,0.553167978471902
"1734","Maries County, Missouri",0.631120633205136,0.486276405914381,0.467228801853913
"1735","Marin County, California",0.608629014617066,0.733970169173095,0.66088379393141
"1736","Marinette County, Wisconsin",0.586286579293595,0.505479313067124,0.471870158739152
"1737","Marion County, Alabama",0.753453339588195,0.531361365451777,0.516823203220695
"1738","Marion County, Arkansas",0.655792749159612,0.490735503430645,0.474459299771492
"1739","Marion County, Florida",0.456343447016341,0.633950920377093,0.548993884182199
"1740","Marion County, Georgia",0.662608224866249,0.553617670564938,0.517933225686627
"1741","Marion County, Illinois",0.654500255807634,0.510652069456882,0.487224176109624
"1742","Marion County, Indiana",0.566268979263102,0.591943115534016,0.531346368496912
"1743","Marion County, Iowa",0.575321656503482,0.444389238081572,0.430245545757245
"1744","Marion County, Kansas",0.603237792705352,0.43209053564646,0.428254657782742
"1745","Marion County, Kentucky",0.733356152652016,0.487496214440663,0.485639820988305
"1746","Marion County, Mississippi",0.91038760519185,0.53649069828506,0.542810235002077
"1747","Marion County, Missouri",0.59291371721657,0.53096758497291,0.490582321222056
"1748","Marion County, Ohio",0.659000885378705,0.481252912183538,0.468983579679538
"1749","Marion County, Oregon",0.538639889094135,0.556238229105624,0.499597710754834
"1750","Marion County, South Carolina",0.868360735171493,0.505845262769994,0.518020735430938
"1751","Marion County, Tennessee",0.7094455520687,0.517013147538945,0.500498239084029
"1752","Marion County, Texas",0.828108198746131,0.542254474972355,0.534981054032737
"1753","Marion County, West Virginia",0.751491895034574,0.454764793385426,0.469038785957104
"1754","Mariposa County, California",0.540648728790633,0.493088425994043,0.455082540724333
"1755","Marlboro County, South Carolina",0.81708383410881,0.499870502441907,0.506653811881299
"1756","Marquette County, Michigan",0.724186247022491,0.517816062460928,0.503388048602309
"1757","Marquette County, Wisconsin",0.544491155130198,0.480737641547738,0.447540408992518
"1758","Marshall County, Alabama",0.672400096952668,0.541746077127109,0.511187492627813
"1759","Marshall County, Illinois",0.525895833790072,0.499612679650427,0.456743042803774
"1760","Marshall County, Indiana",0.515276598057544,0.536666326424584,0.481061501635081
"1761","Marshall County, Iowa",0.538739300743664,0.459248069742803,0.43236876511479
"1762","Marshall County, Kansas",0.567186411809774,0.534870599888557,0.488913082309418
"1763","Marshall County, Kentucky",0.608886481521045,0.490229319314523,0.465796066141349
"1764","Marshall County, Minnesota",0.44615596169099,0.530595410478831,0.463788996170949
"1765","Marshall County, Mississippi",0.732417435479828,0.472108581707758,0.476073293307465
"1766","Marshall County, Oklahoma",0.636969882274592,0.5270005865209,0.495282003390283
"1767","Marshall County, South Dakota",0.451021149859221,0.616793882256527,0.533361314203378
"1768","Marshall County, Tennessee",0.686271618597143,0.454254907649445,0.457236205564063
"1769","Marshall County, West Virginia",0.634904487249603,0.516505560702575,0.487807117187028
"1770","Martin County, Florida",0.470123731824207,0.765081610449018,0.678454686075793
"1771","Martin County, Indiana",0.750218378774425,0.402889528820592,0.439671600699852
"1772","Martin County, Kentucky",0.992814905377463,0.518982657670736,0.543343709232683
"1773","Martin County, Minnesota",0.535890338010087,0.562761854742899,0.504026860304446
"1774","Martin County, North Carolina",0.700440652955947,0.46244111018335,0.464689554958195
"1775","Martin County, Texas",0.613224806149523,0.616080875977905,0.557400204776798
"1776","Martinsville city, Virginia",0.873139178109475,0.616990276037582,0.592192743415689
"1777","Mason County, Illinois",0.6131156306928,0.546675499100953,0.505073205074809
"1778","Mason County, Kentucky",0.745565377678088,0.53775868556602,0.519854599404305
"1779","Mason County, Michigan",0.54070003003139,0.597977397808274,0.532108381072708
"1780","Mason County, Texas",0.665008016115752,0.6311443963349,0.576602711327488
"1781","Mason County, Washington",0.662487970051327,0.472902904544482,0.464364261887257
"1782","Mason County, West Virginia",0.710155674194416,0.490826289184529,0.483834614511459
"1783","Massac County, Illinois",0.677876013111684,0.481773005012593,0.472625385342899
"1784","Matagorda County, Texas",0.764969329502124,0.558213315576838,0.536539422940508
"1785","Matanuska, Alaska",0.640521866970285,0.429248997748104,0.433837956629799
"1786","Mathews County, Virginia",0.554299609945376,0.540306398581046,0.490584702355314
"1787","Maui County, Hawaii",0.537038201250297,0.544078297371333,0.49033192548592
"1788","Maury County, Tennessee",0.601800339096824,0.482497216110007,0.459466971464645
"1789","Maverick County, Texas",0.912377611315342,0.440678611752242,0.487699348861737
"1790","Mayes County, Oklahoma",0.59179961703719,0.535413918975398,0.493521766310823
"1791","McClain County, Oklahoma",0.523887791709163,0.538656721171955,0.484052720570091
"1792","McCook County, South Dakota",0.474569561141421,0.51965374981585,0.46115579369566
"1793","McCormick County, South Carolina",0.7333430664889,0.523037466590963,0.508245788601492
"1794","McCracken County, Kentucky",0.631751689503068,0.60763404069539,0.55340080162509
"1795","McCreary County, Kentucky",0.941294779722776,0.509288463887819,0.530575259922803
"1796","McCulloch County, Texas",0.629751443956304,0.523315720149231,0.491551629697687
"1797","McCurtain County, Oklahoma",0.792328536944149,0.496205461570577,0.50055259561887
"1798","McDonald County, Missouri",0.697079253108593,0.482714095378599,0.476537561173894
"1799","McDonough County, Illinois",0.881541264737457,0.551377158286392,0.548339152341203
"1800","McDowell County, North Carolina",0.693560043667048,0.484316611492315,0.476933761731055
"1801","McDowell County, West Virginia",0.917841352361938,0.507798892036323,0.526375393635918
"1802","McDuffie County, Georgia",0.860122037699888,0.509242203696756,0.518862557143542
"1803","McHenry County, Illinois",0.508911580285208,0.524150263755233,0.470830465955323
"1804","McHenry County, North Dakota",0.762689245378241,0.417409534556885,0.449855513372974
"1805","McIntosh County, Georgia",0.756993234150414,0.513108827973053,0.505551821377598
"1806","McIntosh County, North Dakota",0.799973473415186,0.476201706167662,0.489732728787842
"1807","McIntosh County, Oklahoma",0.673626692319144,0.513632332363989,0.492406436781027
"1808","McKean County, Pennsylvania",0.576282611538329,0.554808016945475,0.504869343116723
"1809","McKenzie County, North Dakota",0.526135814634772,0.686393121584541,0.60601112046237
"1810","McKinley County, New Mexico",1.11313864397702,0.441596656302334,0.51792004574306
"1811","McLean County, Illinois",0.722327726227619,0.521956703880857,0.505797927001897
"1812","McLean County, Kentucky",0.660308124610124,0.472655043174063,0.463820105757847
"1813","McLean County, North Dakota",0.647784268293484,0.443314611082487,0.443582592960623
"1814","McLennan County, Texas",0.692443126220854,0.581853584205241,0.542720064537541
"1815","McLeod County, Minnesota",0.485945669929956,0.492651116777996,0.444221583607855
"1816","McMinn County, Tennessee",0.756873178897249,0.468090318893292,0.477807269194322
"1817","McNairy County, Tennessee",0.76161097387839,0.471110897768216,0.480400904122065
"1818","McPherson County, Kansas",0.425310991170717,0.520164926986946,0.451982906208552
"1819","McPherson County, South Dakota",0.633466856065392,0.522492403406333,0.491617622633414
"1820","Meade County, Kansas",0.363998798991933,0.607286802028984,0.510552872360254
"1821","Meade County, Kentucky",0.687405192812351,0.437621020328745,0.447595321727307
"1822","Meade County, South Dakota",0.594004805156579,0.452692948381142,0.439058541792807
"1823","Mecklenburg County, North Carolina",0.609877581547843,0.635285757652135,0.572489701930018
"1824","Mecklenburg County, Virginia",0.643259734946053,0.576319765422192,0.531339145801306
"1825","Mecosta County, Michigan",0.638730641822876,0.559291937760194,0.518227916506816
"1826","Medina County, Ohio",0.527896194452612,0.506096404690205,0.46159893899532
"1827","Medina County, Texas",0.650554332452859,0.533904166915582,0.502263160462463
"1828","Meeker County, Minnesota",0.504017629077657,0.520480809754189,0.467290922813644
"1829","Meigs County, Ohio",0.815110827770982,0.449907457945655,0.477017088961744
"1830","Meigs County, Tennessee",0.694490327675749,0.511425841044323,0.494410894663049
"1831","Menard County, Illinois",0.730798943859248,0.420054194327675,0.445531809957334
"1832","Menard County, Texas",0.592231479274402,0.616360498948244,0.554594803261415
"1833","Mendocino County, California",0.677489197900559,0.569435096502704,0.531499073701642
"1834","Menifee County, Kentucky",0.902702057719388,0.432374120102599,0.481733548388167
"1835","Menominee County, Michigan",0.572771607402635,0.553957832268718,0.503661939045613
"1836","Menominee County, Wisconsin",0.917523840266895,0.428827625416503,0.482238202836631
"1837","Merced County, California",0.636209030425645,0.545048144011623,0.507685583000275
"1838","Mercer County, Illinois",0.497661167176015,0.512728121214511,0.46056776144976
"1839","Mercer County, Kentucky",0.859268636366921,0.422173123176054,0.46919262010081
"1840","Mercer County, Missouri",0.587737256819852,0.564602194395254,0.513963529506117
"1841","Mercer County, New Jersey",0.643089768911733,0.663974603116157,0.600914362665479
"1842","Mercer County, North Dakota",0.647096067108173,0.389535519771361,0.412436714885937
"1843","Mercer County, Ohio",0.470374945501926,0.538625012578521,0.474335161507674
"1844","Mercer County, Pennsylvania",0.578091997801035,0.533305670570123,0.489684793390902
"1845","Mercer County, West Virginia",0.725515563918346,0.539570079693364,0.518002502159841
"1846","Meriwether County, Georgia",0.808081105688953,0.470262803232819,0.487554113955447
"1847","Merrick County, Nebraska",0.508219311578078,0.482820309021653,0.441880578235236
"1848","Merrimack County, New Hampshire",0.569013455521261,0.53187093854344,0.487096746412811
"1849","Mesa County, Colorado",0.637480280024161,0.546680033103473,0.509041460862917
"1850","Metcalfe County, Kentucky",0.723069418414869,0.449907504509119,0.461233034677832
"1851","Miami County, Indiana",0.614014397842841,0.445126094650983,0.438251794393073
"1852","Miami County, Kansas",0.602639591218896,0.503899078242314,0.473726380783846
"1853","Miami County, Ohio",0.580730706769294,0.500463329389267,0.467484957414556
"1854","Miami-Dade County, Florida",0.588332686366458,0.742755492197521,0.667449266035518
"1855","Middlesex County, Connecticut",0.585388931823815,0.556882509747377,0.507893897671502
"1856","Middlesex County, Massachusetts",0.560985932537688,0.681731326381954,0.60618464645875
"1857","Middlesex County, New Jersey",0.636866451516235,0.524359499710492,0.493460999859121
"1858","Middlesex County, Virginia",0.661261280832014,0.531212671080823,0.502167218675004
"1859","Midland County, Michigan",0.599876070550607,0.595568408336135,0.539319859977585
"1860","Midland County, Texas",0.401909594814428,0.740389268514737,0.644299322425372
"1861","Mifflin County, Pennsylvania",0.581843995817228,0.485653114096788,0.457841310816015
"1862","Milam County, Texas",0.715223691158401,0.535259228484523,0.513509442298535
"1863","Millard County, Utah",0.690023622203891,0.402005124049984,0.42782218308966
"1864","Mille Lacs County, Minnesota",0.615612562454708,0.456716390176925,0.445687620770692
"1865","Miller County, Arkansas",0.629462161833804,0.56062269622237,0.517724844227945
"1866","Miller County, Georgia",0.715483719708936,0.594713309727739,0.555456834554905
"1867","Miller County, Missouri",0.728054611089931,0.497120325430889,0.490767633266451
"1868","Mills County, Iowa",0.583995245798347,0.445476468381047,0.43263015387273
"1869","Mills County, Texas",0.626204550095219,0.624571879847112,0.566031219687177
"1870","Milwaukee County, Wisconsin",0.624806214719782,0.590551667910242,0.539218433298141
"1871","Miner County, South Dakota",0.539983357597601,0.534726888712341,0.48405132895339
"1872","Mineral County, Montana",0.610699421454254,0.473301935225856,0.455196853896271
"1873","Mineral County, Nevada",0.712210761839064,0.503907407095709,0.492468572033093
"1874","Mineral County, West Virginia",0.8574869846772,0.459934665470288,0.489570537733092
"1875","Mingo County, West Virginia",0.927490506390198,0.523490940186724,0.537157151313921
"1876","Minidoka County, Idaho",0.501474003226537,0.533624384618326,0.476341924798553
"1877","Minnehaha County, South Dakota",0.42655371992838,0.58918548336466,0.506152939549636
"1878","Missaukee County, Michigan",0.593524696516971,0.489433545035767,0.462480111302015
"1879","Mississippi County, Arkansas",0.828469528021148,0.533021371052792,0.529075628017108
"1880","Mississippi County, Missouri",0.608022284073311,0.596166431416165,0.541008310804753
"1881","Missoula County, Montana",0.508602291176562,0.660864106378762,0.58042914639105
"1882","Mitchell County, Georgia",0.83835089397609,0.527664088667084,0.527101859991305
"1883","Mitchell County, Iowa",0.555484442750366,0.472196406968633,0.444042697542736
"1884","Mitchell County, Kansas",0.585686713713252,0.546549518836941,0.50043578514927
"1885","Mitchell County, North Carolina",0.696610595582015,0.546609782965696,0.518338989131298
"1886","Mitchell County, Texas",0.544599855405031,0.495790459039514,0.457657845043813
"1887","Mobile County, Alabama",0.669671662743374,0.581752951790972,0.539307066535066
"1888","Modoc County, California",0.706404940072811,0.569380143254147,0.535769292048185
"1889","Moffat County, Colorado",0.668270968376481,0.454213804288212,0.453942899931475
"1890","Mohave County, Arizona",0.563188008158306,0.564543484352672,0.509913015524292
"1891","Moniteau County, Missouri",0.625135709911698,0.437843118505339,0.435984009999432
"1892","Monmouth County, New Jersey",0.597133801733455,0.634116964515455,0.569761852680292
"1893","Mono County, California",0.3483646942781,0.58457356105594,0.488241019702586
"1894","Monona County, Iowa",0.596595921630692,0.535316734521923,0.494267137903219
"1895","Monongalia County, West Virginia",0.901587841909459,0.575813413565575,0.56705659803022
"1896","Monroe County, Alabama",1.13955841689604,0.496074790768706,0.549560140378025
"1897","Monroe County, Arkansas",0.888263833217794,0.529882798825761,0.535624633255394
"1898","Monroe County, Florida",0.466403678127383,0.781916281257157,0.696642272996576
"1899","Monroe County, Georgia",0.666704682187331,0.580405213356619,0.537874770366381
"1900","Monroe County, Illinois",0.420373422080857,0.497527597837404,0.434461336936825
"1901","Monroe County, Indiana",0.83778098129611,0.586056746240017,0.565779592405886
"1902","Monroe County, Iowa",0.55786645633023,0.516762079581716,0.474508255868679
"1903","Monroe County, Kentucky",0.784340953896054,0.522087758464951,0.515519089986626
"1904","Monroe County, Michigan",0.589716998653429,0.490699264079203,0.462617160145046
"1905","Monroe County, Mississippi",0.714999423207793,0.512245831479303,0.498293283433339
"1906","Monroe County, Missouri",0.481236363325183,0.478430049970974,0.433521510884967
"1907","Monroe County, New York",0.643134341284444,0.596211504942028,0.546242895932078
"1908","Monroe County, Ohio",0.41417388866709,0.692668746096668,0.597134490428755
"1909","Monroe County, Pennsylvania",0.634599704053424,0.471785295727749,0.458629909800732
"1910","Monroe County, Tennessee",0.694424747434458,0.500987451052931,0.487645568144286
"1911","Monroe County, West Virginia",0.678939668664172,0.438421699065905,0.446498909343707
"1912","Monroe County, Wisconsin",0.573046283482217,0.471066716179007,0.446682192250578
"1913","Montague County, Texas",0.589437187672459,0.588490573053432,0.53226333403794
"1914","Montcalm County, Michigan",0.578430174068811,0.499208280065546,0.466222807133903
"1915","Monterey County, California",0.512346293986284,0.60361179754751,0.532177394464989
"1916","Montezuma County, Colorado",0.584218996916406,0.543566035228606,0.498043605647161
"1917","Montgomery County, Alabama",0.714544979873715,0.5917539356069,0.553141519342051
"1918","Montgomery County, Arkansas",0.654269615521645,0.526684300577472,0.497938413997835
"1919","Montgomery County, Georgia",0.810202942141282,0.513565502906051,0.514057128309489
"1920","Montgomery County, Illinois",0.672490368766342,0.505718642512341,0.487022290268528
"1921","Montgomery County, Indiana",0.563914979187932,0.454374166621586,0.434245093698325
"1922","Montgomery County, Iowa",0.756292557823413,0.445268170890138,0.464370891575847
"1923","Montgomery County, Kansas",0.679221659942198,0.496541349718049,0.482226146197767
"1924","Montgomery County, Kentucky",0.797734070086068,0.500938488058511,0.504306553805503
"1925","Montgomery County, Maryland",0.55298721523667,0.605240329791702,0.539814967364923
"1926","Montgomery County, Mississippi",0.913006776756621,0.514400892004744,0.529635409993758
"1927","Montgomery County, Missouri",0.711288569738891,0.437057045109187,0.451638664271708
"1928","Montgomery County, New York",0.734531697541603,0.495626779995974,0.490894453237589
"1929","Montgomery County, North Carolina",0.660521833242156,0.585171301228611,0.540485680217619
"1930","Montgomery County, Ohio",0.665700746143999,0.560059602645883,0.522984701810788
"1931","Montgomery County, Pennsylvania",0.507423192399593,0.661823702630415,0.581123951946872
"1932","Montgomery County, Tennessee",0.61924611223493,0.468134203404162,0.453506269953354
"1933","Montgomery County, Texas",0.566365012034532,0.652190245301479,0.58077089928708
"1934","Montgomery County, Virginia",0.843609269505365,0.551916599123989,0.543478633197545
"1935","Montmorency County, Michigan",0.498007902394681,0.506110764338769,0.455957409840164
"1936","Montour County, Pennsylvania",0.601348214426994,0.578386230693999,0.526421878154464
"1937","Montrose County, Colorado",0.586915763236431,0.528827566912871,0.48805163562885
"1938","Moody County, South Dakota",0.581867870933881,0.506379672596694,0.471686647225852
"1939","Moore County, North Carolina",0.628542382688173,0.56369080676612,0.519806203433211
"1940","Moore County, Tennessee",0.510840823825518,0.472280802133242,0.435334253217594
"1941","Moore County, Texas",0.518233746579283,0.466132927225823,0.432750204124688
"1942","Mora County, New Mexico",0.765829694534859,0.456938052878673,0.472761239331415
"1943","Morehouse Parish, Louisiana",0.824708968953377,0.544830280452091,0.536175220438034
"1944","Morgan County, Alabama",0.674321079936852,0.5107848119659,0.490646709836514
"1945","Morgan County, Colorado",0.539540886465706,0.507084105279001,0.464449699612771
"1946","Morgan County, Georgia",0.512916819227363,0.612479614883761,0.539526147284338
"1947","Morgan County, Illinois",0.632718589157439,0.526186123175538,0.494013051216387
"1948","Morgan County, Indiana",0.597719270878973,0.435538826017845,0.429247556758459
"1949","Morgan County, Kentucky",0.796006134435479,0.519525291579522,0.515657779658612
"1950","Morgan County, Missouri",0.811021609154106,0.473489825647234,0.489918799489228
"1951","Morgan County, Ohio",0.762564876357042,0.447806578020304,0.46691723944586
"1952","Morgan County, Tennessee",0.731114473790076,0.440597055976683,0.457248651024934
"1953","Morgan County, Utah",0.439921869851068,0.523934197412045,0.457636039395607
"1954","Morgan County, West Virginia",0.79376718852832,0.450745616242663,0.473921777643842
"1955","Morrill County, Nebraska",0.459281542967386,0.530552506137645,0.466250016436662
"1956","Morris County, Kansas",0.568760076589544,0.439891136625379,0.426154816756973
"1957","Morris County, New Jersey",0.473540047450482,0.667664394039762,0.581687506821683
"1958","Morris County, Texas",0.602995181192643,0.589721048971878,0.535287390337881
"1959","Morrison County, Minnesota",0.614559437986284,0.476775038452881,0.458126261708754
"1960","Morrow County, Ohio",0.613033840055148,0.447750958038256,0.439668584763104
"1961","Morrow County, Oregon",0.582169417081049,0.459179491451521,0.440841498082998
"1962","Morton County, Kansas",0.517029458548344,0.423817252738968,0.405546518543978
"1963","Morton County, North Dakota",0.482230623908692,0.540453643462504,0.477878239571407
"1964","Moultrie County, Illinois",0.45640276394878,0.551677279802133,0.481653712132162
"1965","Mountrail County, North Dakota",0.70013204513023,0.648604075634319,0.595251601803865
"1966","Mower County, Minnesota",0.533645695666127,0.566536580915552,0.506507781715045
"1967","Muhlenberg County, Kentucky",0.736774690158926,0.486920887940229,0.485852575196808
"1968","Multnomah County, Oregon",0.600129616720318,0.608821961729162,0.549735726716678
"1969","Murray County, Georgia",0.644706228787377,0.497605590361962,0.476969345757553
"1970","Murray County, Minnesota",0.572863621905431,0.494870954183023,0.462294549442069
"1971","Murray County, Oklahoma",0.547748809520792,0.513275833799126,0.4702511567172
"1972","Muscatine County, Iowa",0.596029792094414,0.445644848715175,0.435088480453435
"1973","Muscogee County, Georgia",0.631855889181601,0.611482529467127,0.556427986832485
"1974","Muskegon County, Michigan",0.630334019091329,0.5569545214359,0.515216416000003
"1975","Muskingum County, Ohio",0.623405099529251,0.535265627614484,0.498730538081888
"1976","Muskogee County, Oklahoma",0.680772256704159,0.543319868552418,0.513597558079213
"1977","Musselshell County, Montana",0.762882329968327,0.516951476907619,0.508928760860263
"1978","Nacogdoches County, Texas",0.796343198639229,0.576681335167198,0.553699849467486
"1979","Nance County, Nebraska",0.871983460782261,0.34703376266934,0.433756428822414
"1980","Nantucket County, Massachusetts",0.443691801908925,0.633400211531934,0.546550418367642
"1981","Napa County, California",0.513549538772275,0.654346043921527,0.575332103117731
"1982","Nash County, North Carolina",0.669929515671764,0.539769827280937,0.509431191546995
"1983","Nassau County, Florida",0.444453931552968,0.664662384295755,0.57478717074218
"1984","Nassau County, New York",0.480059696629618,0.67275149125329,0.5872704202431
"1985","Natchitoches Parish, Louisiana",1.01858531549048,0.575303611278626,0.581192348752431
"1986","Natrona County, Wyoming",0.391495199475092,0.666645329087679,0.56885702014232
"1987","Navajo County, Arizona",0.881025938891057,0.490107459176269,0.51054979691305
"1988","Navarro County, Texas",0.607433075295011,0.598289970329801,0.542564521778803
"1989","Nelson County, Kentucky",0.495124979543082,0.543198622108657,0.482261226680023
"1990","Nelson County, North Dakota",0.615111840373329,0.521845761913803,0.48805829118623
"1991","Nelson County, Virginia",0.680009584332494,0.569513677483209,0.531934649053305
"1992","Nemaha County, Kansas",0.473634666775519,0.580896409273037,0.507538670585349
"1993","Nemaha County, Nebraska",0.689479964855983,0.457554388620272,0.459795046300377
"1994","Neosho County, Kansas",0.643508327127937,0.51788826922605,0.490196204774405
"1995","Neshoba County, Mississippi",0.752144086233145,0.522724643226813,0.510980049685425
"1996","Ness County, Kansas",0.542122155058602,0.553218887462887,0.497945626466974
"1997","Nevada County, Arkansas",0.76917025097611,0.467474396038071,0.479506203055567
"1998","Nevada County, California",0.568157049970558,0.579538894394906,0.522060677744539
"1999","New Castle County, Delaware",0.606928874319038,0.562430144518029,0.515453260327497
"2000","New Hanover County, North Carolina",0.663214589408791,0.594078863174582,0.547549361213415
"2001","New Haven County, Connecticut",0.642296071493958,0.619572051286039,0.564282185325511
"2002","New Kent County, Virginia",0.328666596223475,0.532694597326686,0.441966888180994
"2003","New London County, Connecticut",0.544748917040288,0.554871541906639,0.499619338775253
"2004","New Madrid County, Missouri",0.754303657337894,0.534750481463161,0.519186948596269
"2005","New York County, New York",0.760828812304746,0.866448577528196,0.815647198141864
"2006","Newaygo County, Michigan",0.561152342071257,0.548654057782662,0.49782618125981
"2007","Newberry County, South Carolina",0.696957429430848,0.498754919081659,0.486640054735035
"2008","Newport County, Rhode Island",0.645142825428258,0.59743333702442,0.547468217264639
"2009","Newport News city, Virginia",0.637167905197054,0.483842867168822,0.466747896544553
"2010","Newton County, Arkansas",0.705589569020545,0.52495321914916,0.505109374601587
"2011","Newton County, Georgia",0.656407144115504,0.464446181876467,0.45802744239769
